id,att
5062,"beer,taste,light,bottle,alcohol"
5063,"beer,flavor,taste,aroma,color"
5064,"beer,flavor,color,taste,malty"
5065,"orange,aroma,fruity,taste,beer"
5066,"hop,medium,malt,flavor,chocolate"
5067,"beer,taste,flavor,chocolate,coffee"
5068,"bottle,flavor,caramel,beer,taste"
5069,"hop,medium,malt,flavor,chocolate"
5070,"beer,taste,aroma,malt,bit"
5071,"beer,flavor,taste,aroma,color"
5072,"taste,beer,aroma,bottle,medium"
5073,"beer,taste,flavor,chocolate,coffee"
5074,"orange,aroma,fruity,taste,beer"
5075,"beer,flavor,taste,aroma,color"
5076,"taste,beer,color,citrus,medium"
5077,"beer,taste,aroma,malt,bit"
5078,"taste,beer,aroma,bottle,medium"
5079,"beer,taste,light,bottle,alcohol"
5080,"beer,taste,aroma,malt,bit"
5081,"bottle,flavor,caramel,beer,taste"
5082,"beer,flavor,color,taste,malty"
5083,"beer,flavor,taste,aroma,color"
5084,"beer,flavor,taste,aroma,color"
5085,"beer,flavor,taste,aroma,color"
5086,"beer,taste,aroma,malt,bit"
5087,"taste,beer,aroma,bottle,medium"
5088,"taste,beer,aroma,bottle,medium"
5089,"bottle,flavor,caramel,beer,taste"
5090,"beer,flavor,taste,aroma,color"
5091,"taste,beer,color,citrus,medium"
5092,"bottle,flavor,caramel,beer,taste"
5093,"beer,flavor,taste,aroma,color"
5094,"hop,medium,malt,flavor,chocolate"
5095,"hop,medium,malt,flavor,chocolate"
5096,"taste,beer,color,citrus,medium"
5097,"orange,aroma,fruity,taste,beer"
5098,"taste,beer,color,citrus,medium"
5099,"beer,flavor,taste,aroma,color"
5100,"beer,taste,aroma,malt,bit"
5101,"bottle,flavor,caramel,beer,taste"
5102,"bottle,flavor,caramel,beer,taste"
5103,"taste,beer,color,citrus,medium"
5104,"bottle,flavor,caramel,beer,taste"
5105,"beer,taste,flavor,chocolate,coffee"
5106,"bottle,flavor,caramel,beer,taste"
5107,"taste,beer,color,citrus,medium"
5108,"beer,taste,light,bottle,alcohol"
5109,"hop,medium,malt,flavor,chocolate"
5110,"taste,beer,color,citrus,medium"
5111,"taste,beer,color,citrus,medium"
5112,"hop,medium,malt,flavor,chocolate"
5113,"taste,beer,color,citrus,medium"
5114,"bottle,flavor,caramel,beer,taste"
5115,"beer,taste,light,bottle,alcohol"
5116,"beer,taste,aroma,malt,bit"
5117,"hop,medium,malt,flavor,chocolate"
5118,"taste,beer,color,citrus,medium"
5119,"taste,beer,color,citrus,medium"
5120,"hop,medium,malt,flavor,chocolate"
5121,"orange,aroma,fruity,taste,beer"
5122,"bottle,flavor,caramel,beer,taste"
5123,"orange,aroma,fruity,taste,beer"
5124,"beer,taste,aroma,malt,bit"
5125,"orange,aroma,fruity,taste,beer"
5126,"taste,beer,color,citrus,medium"
5127,"beer,flavor,taste,aroma,color"
5128,"orange,aroma,fruity,taste,beer"
5129,"taste,beer,aroma,bottle,medium"
5130,"beer,taste,aroma,malt,bit"
5131,"hop,medium,malt,flavor,chocolate"
5132,"hop,medium,malt,flavor,chocolate"
5133,"beer,taste,flavor,chocolate,coffee"
5134,"taste,beer,aroma,bottle,medium"
5135,"bottle,flavor,caramel,beer,taste"
5136,"beer,taste,aroma,malt,bit"
5137,"orange,aroma,fruity,taste,beer"
5138,"taste,beer,color,citrus,medium"
5139,"beer,flavor,taste,aroma,color"
5140,"beer,flavor,taste,aroma,color"
5141,"bottle,flavor,caramel,beer,taste"
5142,"beer,flavor,taste,aroma,color"
5143,"bottle,flavor,caramel,beer,taste"
5144,"taste,beer,color,citrus,medium"
5145,"taste,beer,aroma,bottle,medium"
5146,"orange,aroma,fruity,taste,beer"
5147,"taste,beer,color,citrus,medium"
5148,"taste,beer,color,citrus,medium"
5149,"beer,flavor,color,taste,malty"
5150,"taste,beer,color,citrus,medium"
5151,"bottle,flavor,caramel,beer,taste"
5152,"orange,aroma,fruity,taste,beer"
5153,"hop,medium,malt,flavor,chocolate"
5154,"hop,medium,malt,flavor,chocolate"
5155,"beer,taste,aroma,malt,bit"
5156,"taste,beer,color,citrus,medium"
5157,"beer,flavor,color,taste,malty"
5158,"bottle,flavor,caramel,beer,taste"
5159,"beer,flavor,taste,aroma,color"
5160,"taste,beer,color,citrus,medium"
5161,"beer,flavor,taste,aroma,color"
5162,"beer,flavor,taste,aroma,color"
5163,"orange,aroma,fruity,taste,beer"
5164,"beer,taste,light,bottle,alcohol"
5165,"taste,beer,aroma,bottle,medium"
5166,"orange,aroma,fruity,taste,beer"
5167,"beer,flavor,taste,aroma,color"
5168,"taste,beer,color,citrus,medium"
5169,"taste,beer,color,citrus,medium"
5170,"beer,flavor,taste,aroma,color"
5171,"bottle,flavor,caramel,beer,taste"
5172,"beer,flavor,taste,aroma,color"
5173,"taste,beer,color,citrus,medium"
5174,"beer,flavor,color,taste,malty"
5175,"taste,beer,color,citrus,medium"
5176,"beer,taste,flavor,chocolate,coffee"
5177,"beer,taste,flavor,chocolate,coffee"
5178,"hop,medium,malt,flavor,chocolate"
5179,"beer,flavor,taste,aroma,color"
5180,"taste,beer,aroma,bottle,medium"
5181,"beer,taste,flavor,chocolate,coffee"
5182,"taste,beer,color,citrus,medium"
5183,"orange,aroma,fruity,taste,beer"
5184,"taste,beer,aroma,bottle,medium"
5185,"beer,taste,aroma,malt,bit"
5186,"bottle,flavor,caramel,beer,taste"
5187,"beer,taste,flavor,chocolate,coffee"
5188,"bottle,flavor,caramel,beer,taste"
5189,"beer,flavor,taste,aroma,color"
5190,"orange,aroma,fruity,taste,beer"
5191,"taste,beer,aroma,bottle,medium"
5192,"orange,aroma,fruity,taste,beer"
5193,"bottle,flavor,caramel,beer,taste"
5194,"beer,flavor,taste,aroma,color"
5195,"taste,beer,aroma,bottle,medium"
5196,"beer,taste,light,bottle,alcohol"
5197,"bottle,flavor,caramel,beer,taste"
5198,"beer,flavor,color,taste,malty"
5199,"bottle,flavor,caramel,beer,taste"
5200,"hop,medium,malt,flavor,chocolate"
5201,"orange,aroma,fruity,taste,beer"
5202,"beer,flavor,color,taste,malty"
5203,"beer,flavor,taste,aroma,color"
5204,"beer,flavor,taste,aroma,color"
5205,"beer,flavor,taste,aroma,color"
5206,"orange,aroma,fruity,taste,beer"
5207,"beer,flavor,taste,aroma,color"
5208,"taste,beer,aroma,bottle,medium"
5209,"bottle,flavor,caramel,beer,taste"
5210,"hop,medium,malt,flavor,chocolate"
5211,"beer,flavor,taste,aroma,color"
5212,"orange,aroma,fruity,taste,beer"
5213,"beer,flavor,color,taste,malty"
5214,"beer,flavor,taste,aroma,color"
5215,"beer,flavor,taste,aroma,color"
5216,"taste,beer,color,citrus,medium"
5217,"taste,beer,color,citrus,medium"
5218,"taste,beer,color,citrus,medium"
5219,"taste,beer,color,citrus,medium"
5220,"beer,flavor,taste,aroma,color"
5221,"taste,beer,color,citrus,medium"
5222,"orange,aroma,fruity,taste,beer"
5223,"beer,taste,flavor,chocolate,coffee"
5224,"orange,aroma,fruity,taste,beer"
5225,"taste,beer,aroma,bottle,medium"
5226,"beer,taste,aroma,malt,bit"
5227,"beer,flavor,color,taste,malty"
5228,"taste,beer,aroma,bottle,medium"
5229,"beer,flavor,taste,aroma,color"
5230,"taste,beer,color,citrus,medium"
5231,"beer,flavor,taste,aroma,color"
5232,"beer,taste,light,bottle,alcohol"
5233,"taste,beer,aroma,bottle,medium"
5234,"taste,beer,aroma,bottle,medium"
5235,"orange,aroma,fruity,taste,beer"
5236,"orange,aroma,fruity,taste,beer"
5237,"orange,aroma,fruity,taste,beer"
5238,"hop,medium,malt,flavor,chocolate"
5239,"beer,flavor,color,taste,malty"
5240,"taste,beer,color,citrus,medium"
5241,"beer,flavor,taste,aroma,color"
5242,"taste,beer,aroma,bottle,medium"
5243,"beer,taste,flavor,chocolate,coffee"
5244,"taste,beer,color,citrus,medium"
5245,"taste,beer,aroma,bottle,medium"
5246,"taste,beer,color,citrus,medium"
5247,"beer,flavor,taste,aroma,color"
5248,"beer,taste,light,bottle,alcohol"
5249,"orange,aroma,fruity,taste,beer"
5250,"hop,medium,malt,flavor,chocolate"
5251,"taste,beer,color,citrus,medium"
5252,"beer,taste,flavor,chocolate,coffee"
5253,"taste,beer,aroma,bottle,medium"
5254,"bottle,flavor,caramel,beer,taste"
5255,"taste,beer,aroma,bottle,medium"
5256,"beer,taste,light,bottle,alcohol"
5257,"orange,aroma,fruity,taste,beer"
5258,"beer,taste,light,bottle,alcohol"
5259,"beer,flavor,taste,aroma,color"
5260,"beer,taste,flavor,chocolate,coffee"
5261,"beer,flavor,taste,aroma,color"
5262,"taste,beer,color,citrus,medium"
5263,"orange,aroma,fruity,taste,beer"
5264,"beer,taste,aroma,malt,bit"
5265,"beer,flavor,taste,aroma,color"
5266,"orange,aroma,fruity,taste,beer"
5267,"orange,aroma,fruity,taste,beer"
5268,"beer,flavor,color,taste,malty"
5269,"taste,beer,aroma,bottle,medium"
5270,"beer,taste,aroma,malt,bit"
5271,"beer,taste,aroma,malt,bit"
5272,"taste,beer,color,citrus,medium"
5273,"bottle,flavor,caramel,beer,taste"
5274,"beer,taste,flavor,chocolate,coffee"
5275,"beer,taste,aroma,malt,bit"
5276,"orange,aroma,fruity,taste,beer"
5277,"bottle,flavor,caramel,beer,taste"
5278,"beer,taste,flavor,chocolate,coffee"
5279,"beer,taste,aroma,malt,bit"
5280,"taste,beer,color,citrus,medium"
5281,"taste,beer,color,citrus,medium"
5282,"hop,medium,malt,flavor,chocolate"
5283,"beer,flavor,color,taste,malty"
5284,"taste,beer,color,citrus,medium"
5285,"beer,taste,aroma,malt,bit"
5286,"taste,beer,aroma,bottle,medium"
5287,"bottle,flavor,caramel,beer,taste"
5288,"beer,flavor,taste,aroma,color"
5289,"taste,beer,color,citrus,medium"
5290,"taste,beer,aroma,bottle,medium"
5291,"orange,aroma,fruity,taste,beer"
5292,"taste,beer,color,citrus,medium"
5293,"orange,aroma,fruity,taste,beer"
5294,"taste,beer,aroma,bottle,medium"
5295,"beer,taste,aroma,malt,bit"
5296,"orange,aroma,fruity,taste,beer"
5297,"taste,beer,aroma,bottle,medium"
5298,"beer,flavor,taste,aroma,color"
5299,"orange,aroma,fruity,taste,beer"
5300,"beer,taste,aroma,malt,bit"
5301,"orange,aroma,fruity,taste,beer"
5302,"bottle,flavor,caramel,beer,taste"
5303,"orange,aroma,fruity,taste,beer"
5304,"beer,taste,aroma,malt,bit"
5305,"beer,flavor,taste,aroma,color"
5306,"hop,medium,malt,flavor,chocolate"
5307,"beer,flavor,taste,aroma,color"
5308,"beer,flavor,taste,aroma,color"
5309,"bottle,flavor,caramel,beer,taste"
5310,"beer,flavor,taste,aroma,color"
5311,"beer,taste,light,bottle,alcohol"
5312,"beer,taste,light,bottle,alcohol"
5313,"orange,aroma,fruity,taste,beer"
5314,"beer,flavor,taste,aroma,color"
5315,"beer,flavor,color,taste,malty"
5316,"bottle,flavor,caramel,beer,taste"
5317,"beer,taste,flavor,chocolate,coffee"
5318,"beer,taste,light,bottle,alcohol"
5319,"beer,taste,light,bottle,alcohol"
5320,"bottle,flavor,caramel,beer,taste"
5321,"beer,flavor,taste,aroma,color"
5322,"taste,beer,aroma,bottle,medium"
5323,"beer,flavor,taste,aroma,color"
5324,"beer,taste,light,bottle,alcohol"
5325,"hop,medium,malt,flavor,chocolate"
5326,"hop,medium,malt,flavor,chocolate"
5327,"beer,flavor,taste,aroma,color"
5328,"taste,beer,aroma,bottle,medium"
5329,"taste,beer,aroma,bottle,medium"
5330,"beer,flavor,taste,aroma,color"
5331,"taste,beer,color,citrus,medium"
5332,"orange,aroma,fruity,taste,beer"
5333,"orange,aroma,fruity,taste,beer"
5334,"taste,beer,aroma,bottle,medium"
5335,"bottle,flavor,caramel,beer,taste"
5336,"orange,aroma,fruity,taste,beer"
5337,"bottle,flavor,caramel,beer,taste"
5338,"taste,beer,color,citrus,medium"
5339,"beer,taste,light,bottle,alcohol"
5340,"bottle,flavor,caramel,beer,taste"
5341,"bottle,flavor,caramel,beer,taste"
5342,"beer,taste,light,bottle,alcohol"
5343,"taste,beer,aroma,bottle,medium"
5344,"bottle,flavor,caramel,beer,taste"
5345,"beer,flavor,taste,aroma,color"
5346,"beer,flavor,taste,aroma,color"
5347,"bottle,flavor,caramel,beer,taste"
5348,"bottle,flavor,caramel,beer,taste"
5349,"beer,taste,aroma,malt,bit"
5350,"bottle,flavor,caramel,beer,taste"
5351,"beer,flavor,taste,aroma,color"
5352,"taste,beer,color,citrus,medium"
5353,"hop,medium,malt,flavor,chocolate"
5354,"beer,taste,aroma,malt,bit"
5355,"beer,flavor,taste,aroma,color"
5356,"beer,taste,aroma,malt,bit"
5357,"orange,aroma,fruity,taste,beer"
5358,"orange,aroma,fruity,taste,beer"
5359,"orange,aroma,fruity,taste,beer"
5360,"beer,flavor,color,taste,malty"
5361,"beer,flavor,taste,aroma,color"
5362,"orange,aroma,fruity,taste,beer"
5363,"hop,medium,malt,flavor,chocolate"
5364,"orange,aroma,fruity,taste,beer"
5365,"hop,medium,malt,flavor,chocolate"
5366,"beer,flavor,taste,aroma,color"
5367,"beer,flavor,taste,aroma,color"
5368,"beer,flavor,taste,aroma,color"
5369,"beer,taste,light,bottle,alcohol"
5370,"hop,medium,malt,flavor,chocolate"
5371,"beer,flavor,color,taste,malty"
5372,"taste,beer,color,citrus,medium"
5373,"taste,beer,color,citrus,medium"
5374,"orange,aroma,fruity,taste,beer"
5375,"beer,flavor,taste,aroma,color"
5376,"bottle,flavor,caramel,beer,taste"
5377,"beer,flavor,taste,aroma,color"
5378,"beer,flavor,taste,aroma,color"
5379,"beer,flavor,taste,aroma,color"
5380,"taste,beer,color,citrus,medium"
5381,"taste,beer,color,citrus,medium"
5382,"taste,beer,color,citrus,medium"
5383,"orange,aroma,fruity,taste,beer"
5384,"bottle,flavor,caramel,beer,taste"
5385,"beer,flavor,color,taste,malty"
5386,"hop,medium,malt,flavor,chocolate"
5387,"taste,beer,color,citrus,medium"
5388,"taste,beer,color,citrus,medium"
5389,"beer,taste,light,bottle,alcohol"
5391,"beer,taste,light,bottle,alcohol"
5392,"beer,flavor,taste,aroma,color"
5393,"hop,medium,malt,flavor,chocolate"
5394,"hop,medium,malt,flavor,chocolate"
5395,"hop,medium,malt,flavor,chocolate"
5396,"hop,medium,malt,flavor,chocolate"
5397,"hop,medium,malt,flavor,chocolate"
5398,"bottle,flavor,caramel,beer,taste"
5399,"taste,beer,aroma,bottle,medium"
5400,"taste,beer,color,citrus,medium"
5401,"beer,taste,light,bottle,alcohol"
5402,"taste,beer,aroma,bottle,medium"
5403,"taste,beer,color,citrus,medium"
5404,"taste,beer,color,citrus,medium"
5405,"beer,taste,light,bottle,alcohol"
5406,"taste,beer,aroma,bottle,medium"
5407,"taste,beer,aroma,bottle,medium"
5408,"beer,taste,flavor,chocolate,coffee"
5409,"beer,flavor,taste,aroma,color"
5410,"taste,beer,color,citrus,medium"
5411,"hop,medium,malt,flavor,chocolate"
5412,"hop,medium,malt,flavor,chocolate"
5413,"taste,beer,color,citrus,medium"
5414,"hop,medium,malt,flavor,chocolate"
5415,"orange,aroma,fruity,taste,beer"
5416,"bottle,flavor,caramel,beer,taste"
5417,"beer,flavor,color,taste,malty"
5418,"taste,beer,color,citrus,medium"
5419,"taste,beer,color,citrus,medium"
5420,"hop,medium,malt,flavor,chocolate"
5422,"beer,taste,aroma,malt,bit"
5423,"beer,flavor,color,taste,malty"
5424,"taste,beer,color,citrus,medium"
5425,"taste,beer,aroma,bottle,medium"
5426,"beer,flavor,taste,aroma,color"
5427,"beer,taste,aroma,malt,bit"
5428,"orange,aroma,fruity,taste,beer"
5429,"hop,medium,malt,flavor,chocolate"
5430,"taste,beer,color,citrus,medium"
5431,"beer,taste,light,bottle,alcohol"
5432,"taste,beer,color,citrus,medium"
5433,"orange,aroma,fruity,taste,beer"
5434,"beer,taste,aroma,malt,bit"
5435,"orange,aroma,fruity,taste,beer"
5436,"beer,taste,light,bottle,alcohol"
5437,"taste,beer,aroma,bottle,medium"
5438,"beer,taste,flavor,chocolate,coffee"
5439,"beer,taste,light,bottle,alcohol"
5440,"taste,beer,aroma,bottle,medium"
5441,"beer,taste,aroma,malt,bit"
5442,"beer,flavor,taste,aroma,color"
5443,"orange,aroma,fruity,taste,beer"
5444,"orange,aroma,fruity,taste,beer"
5445,"orange,aroma,fruity,taste,beer"
5446,"beer,taste,aroma,malt,bit"
5447,"taste,beer,aroma,bottle,medium"
5448,"orange,aroma,fruity,taste,beer"
5449,"bottle,flavor,caramel,beer,taste"
5450,"taste,beer,aroma,bottle,medium"
5451,"beer,taste,light,bottle,alcohol"
5452,"taste,beer,aroma,bottle,medium"
5453,"orange,aroma,fruity,taste,beer"
5454,"taste,beer,aroma,bottle,medium"
5455,"beer,flavor,taste,aroma,color"
5456,"hop,medium,malt,flavor,chocolate"
5457,"orange,aroma,fruity,taste,beer"
5458,"taste,beer,color,citrus,medium"
5459,"beer,taste,aroma,malt,bit"
5460,"taste,beer,aroma,bottle,medium"
5461,"beer,flavor,color,taste,malty"
5462,"bottle,flavor,caramel,beer,taste"
5463,"beer,flavor,taste,aroma,color"
5464,"taste,beer,color,citrus,medium"
5465,"beer,taste,flavor,chocolate,coffee"
5466,"taste,beer,color,citrus,medium"
5467,"orange,aroma,fruity,taste,beer"
5468,"bottle,flavor,caramel,beer,taste"
5469,"hop,medium,malt,flavor,chocolate"
5470,"orange,aroma,fruity,taste,beer"
5471,"hop,medium,malt,flavor,chocolate"
5472,"beer,taste,aroma,malt,bit"
5473,"beer,flavor,taste,aroma,color"
5474,"bottle,flavor,caramel,beer,taste"
5475,"beer,flavor,taste,aroma,color"
5476,"orange,aroma,fruity,taste,beer"
5477,"orange,aroma,fruity,taste,beer"
5478,"bottle,flavor,caramel,beer,taste"
5479,"orange,aroma,fruity,taste,beer"
5480,"beer,taste,aroma,malt,bit"
5481,"bottle,flavor,caramel,beer,taste"
5482,"bottle,flavor,caramel,beer,taste"
5483,"taste,beer,color,citrus,medium"
5484,"hop,medium,malt,flavor,chocolate"
5485,"hop,medium,malt,flavor,chocolate"
5486,"beer,taste,light,bottle,alcohol"
5487,"taste,beer,color,citrus,medium"
5488,"orange,aroma,fruity,taste,beer"
5489,"orange,aroma,fruity,taste,beer"
5490,"beer,taste,flavor,chocolate,coffee"
5491,"hop,medium,malt,flavor,chocolate"
5492,"hop,medium,malt,flavor,chocolate"
5493,"beer,flavor,taste,aroma,color"
5494,"beer,taste,aroma,malt,bit"
5495,"taste,beer,aroma,bottle,medium"
5496,"bottle,flavor,caramel,beer,taste"
5497,"taste,beer,color,citrus,medium"
5498,"hop,medium,malt,flavor,chocolate"
5499,"beer,flavor,color,taste,malty"
5500,"taste,beer,aroma,bottle,medium"
5501,"taste,beer,color,citrus,medium"
5502,"orange,aroma,fruity,taste,beer"
5503,"beer,flavor,taste,aroma,color"
5504,"hop,medium,malt,flavor,chocolate"
5505,"hop,medium,malt,flavor,chocolate"
5506,"taste,beer,color,citrus,medium"
5507,"bottle,flavor,caramel,beer,taste"
5508,"hop,medium,malt,flavor,chocolate"
5509,"beer,taste,light,bottle,alcohol"
5510,"taste,beer,color,citrus,medium"
5511,"taste,beer,aroma,bottle,medium"
5512,"beer,flavor,taste,aroma,color"
5513,"hop,medium,malt,flavor,chocolate"
5514,"bottle,flavor,caramel,beer,taste"
5515,"hop,medium,malt,flavor,chocolate"
5516,"taste,beer,color,citrus,medium"
5517,"taste,beer,aroma,bottle,medium"
5518,"orange,aroma,fruity,taste,beer"
5519,"taste,beer,color,citrus,medium"
5520,"orange,aroma,fruity,taste,beer"
5521,"orange,aroma,fruity,taste,beer"
5522,"taste,beer,color,citrus,medium"
5523,"taste,beer,color,citrus,medium"
5524,"beer,flavor,taste,aroma,color"
5525,"orange,aroma,fruity,taste,beer"
5526,"bottle,flavor,caramel,beer,taste"
5527,"beer,flavor,color,taste,malty"
5528,"taste,beer,color,citrus,medium"
5529,"hop,medium,malt,flavor,chocolate"
5531,"hop,medium,malt,flavor,chocolate"
5532,"bottle,flavor,caramel,beer,taste"
5533,"orange,aroma,fruity,taste,beer"
5534,"beer,taste,flavor,chocolate,coffee"
5535,"orange,aroma,fruity,taste,beer"
5536,"taste,beer,aroma,bottle,medium"
5537,"beer,taste,aroma,malt,bit"
5538,"hop,medium,malt,flavor,chocolate"
5539,"taste,beer,aroma,bottle,medium"
5540,"beer,taste,flavor,chocolate,coffee"
5541,"beer,flavor,color,taste,malty"
5542,"hop,medium,malt,flavor,chocolate"
5543,"orange,aroma,fruity,taste,beer"
5544,"beer,taste,flavor,chocolate,coffee"
5545,"bottle,flavor,caramel,beer,taste"
5546,"bottle,flavor,caramel,beer,taste"
5547,"taste,beer,color,citrus,medium"
5548,"hop,medium,malt,flavor,chocolate"
5549,"taste,beer,color,citrus,medium"
5550,"hop,medium,malt,flavor,chocolate"
5551,"hop,medium,malt,flavor,chocolate"
5552,"hop,medium,malt,flavor,chocolate"
5553,"hop,medium,malt,flavor,chocolate"
5554,"beer,taste,flavor,chocolate,coffee"
5555,"orange,aroma,fruity,taste,beer"
5556,"beer,flavor,taste,aroma,color"
5557,"beer,taste,light,bottle,alcohol"
5558,"hop,medium,malt,flavor,chocolate"
5559,"taste,beer,color,citrus,medium"
5560,"beer,flavor,color,taste,malty"
5561,"hop,medium,malt,flavor,chocolate"
5562,"beer,flavor,taste,aroma,color"
5563,"bottle,flavor,caramel,beer,taste"
5564,"hop,medium,malt,flavor,chocolate"
5565,"taste,beer,aroma,bottle,medium"
5566,"taste,beer,color,citrus,medium"
5567,"beer,taste,light,bottle,alcohol"
5568,"orange,aroma,fruity,taste,beer"
5569,"taste,beer,color,citrus,medium"
5570,"taste,beer,color,citrus,medium"
5571,"beer,taste,flavor,chocolate,coffee"
5573,"hop,medium,malt,flavor,chocolate"
5574,"taste,beer,aroma,bottle,medium"
5575,"beer,flavor,color,taste,malty"
5576,"hop,medium,malt,flavor,chocolate"
5577,"taste,beer,color,citrus,medium"
5578,"taste,beer,color,citrus,medium"
5579,"bottle,flavor,caramel,beer,taste"
5580,"taste,beer,color,citrus,medium"
5581,"beer,taste,flavor,chocolate,coffee"
5582,"taste,beer,color,citrus,medium"
5583,"beer,taste,flavor,chocolate,coffee"
5584,"orange,aroma,fruity,taste,beer"
5585,"beer,flavor,color,taste,malty"
5586,"taste,beer,color,citrus,medium"
5587,"beer,flavor,color,taste,malty"
5588,"beer,taste,aroma,malt,bit"
5589,"beer,flavor,color,taste,malty"
5590,"hop,medium,malt,flavor,chocolate"
5591,"hop,medium,malt,flavor,chocolate"
5592,"hop,medium,malt,flavor,chocolate"
5593,"taste,beer,color,citrus,medium"
5594,"hop,medium,malt,flavor,chocolate"
5595,"taste,beer,aroma,bottle,medium"
5596,"hop,medium,malt,flavor,chocolate"
5597,"hop,medium,malt,flavor,chocolate"
5598,"beer,flavor,taste,aroma,color"
5599,"hop,medium,malt,flavor,chocolate"
5600,"hop,medium,malt,flavor,chocolate"
5601,"beer,flavor,taste,aroma,color"
5602,"hop,medium,malt,flavor,chocolate"
5603,"beer,taste,aroma,malt,bit"
5604,"taste,beer,color,citrus,medium"
5605,"beer,taste,light,bottle,alcohol"
5606,"taste,beer,color,citrus,medium"
5607,"orange,aroma,fruity,taste,beer"
5608,"hop,medium,malt,flavor,chocolate"
5609,"orange,aroma,fruity,taste,beer"
5610,"beer,taste,light,bottle,alcohol"
5611,"taste,beer,color,citrus,medium"
5612,"beer,taste,aroma,malt,bit"
5613,"beer,flavor,color,taste,malty"
5614,"taste,beer,color,citrus,medium"
5615,"orange,aroma,fruity,taste,beer"
5616,"orange,aroma,fruity,taste,beer"
5617,"beer,taste,aroma,malt,bit"
5618,"beer,taste,flavor,chocolate,coffee"
5619,"bottle,flavor,caramel,beer,taste"
5620,"hop,medium,malt,flavor,chocolate"
5621,"beer,taste,light,bottle,alcohol"
5622,"taste,beer,color,citrus,medium"
5623,"taste,beer,aroma,bottle,medium"
5624,"hop,medium,malt,flavor,chocolate"
5625,"taste,beer,aroma,bottle,medium"
5626,"bottle,flavor,caramel,beer,taste"
5627,"taste,beer,aroma,bottle,medium"
5628,"orange,aroma,fruity,taste,beer"
5630,"hop,medium,malt,flavor,chocolate"
5631,"beer,taste,light,bottle,alcohol"
5632,"beer,flavor,color,taste,malty"
5633,"orange,aroma,fruity,taste,beer"
5634,"hop,medium,malt,flavor,chocolate"
5635,"orange,aroma,fruity,taste,beer"
5636,"bottle,flavor,caramel,beer,taste"
5637,"bottle,flavor,caramel,beer,taste"
5638,"taste,beer,aroma,bottle,medium"
5639,"hop,medium,malt,flavor,chocolate"
5640,"hop,medium,malt,flavor,chocolate"
5641,"taste,beer,aroma,bottle,medium"
5642,"hop,medium,malt,flavor,chocolate"
5643,"hop,medium,malt,flavor,chocolate"
5644,"taste,beer,color,citrus,medium"
5645,"taste,beer,color,citrus,medium"
5646,"taste,beer,aroma,bottle,medium"
5647,"bottle,flavor,caramel,beer,taste"
5648,"beer,flavor,taste,aroma,color"
5649,"orange,aroma,fruity,taste,beer"
5650,"taste,beer,color,citrus,medium"
5651,"beer,taste,light,bottle,alcohol"
5652,"hop,medium,malt,flavor,chocolate"
5653,"bottle,flavor,caramel,beer,taste"
5654,"beer,taste,light,bottle,alcohol"
5655,"taste,beer,aroma,bottle,medium"
5656,"hop,medium,malt,flavor,chocolate"
5657,"taste,beer,color,citrus,medium"
5658,"taste,beer,color,citrus,medium"
5659,"taste,beer,color,citrus,medium"
5660,"beer,flavor,taste,aroma,color"
5661,"taste,beer,aroma,bottle,medium"
5662,"hop,medium,malt,flavor,chocolate"
5663,"bottle,flavor,caramel,beer,taste"
5664,"beer,taste,flavor,chocolate,coffee"
5665,"beer,taste,flavor,chocolate,coffee"
5666,"beer,flavor,taste,aroma,color"
5667,"beer,taste,flavor,chocolate,coffee"
5668,"taste,beer,color,citrus,medium"
5669,"hop,medium,malt,flavor,chocolate"
5670,"orange,aroma,fruity,taste,beer"
5671,"beer,flavor,taste,aroma,color"
5672,"beer,flavor,taste,aroma,color"
5673,"bottle,flavor,caramel,beer,taste"
5674,"hop,medium,malt,flavor,chocolate"
5675,"taste,beer,color,citrus,medium"
5676,"hop,medium,malt,flavor,chocolate"
5677,"taste,beer,color,citrus,medium"
5678,"orange,aroma,fruity,taste,beer"
5679,"hop,medium,malt,flavor,chocolate"
5680,"taste,beer,color,citrus,medium"
5681,"taste,beer,color,citrus,medium"
5682,"beer,taste,flavor,chocolate,coffee"
5683,"hop,medium,malt,flavor,chocolate"
5684,"hop,medium,malt,flavor,chocolate"
5685,"beer,flavor,color,taste,malty"
5686,"orange,aroma,fruity,taste,beer"
5687,"orange,aroma,fruity,taste,beer"
5688,"bottle,flavor,caramel,beer,taste"
5689,"hop,medium,malt,flavor,chocolate"
5690,"bottle,flavor,caramel,beer,taste"
5691,"bottle,flavor,caramel,beer,taste"
5693,"beer,taste,light,bottle,alcohol"
5694,"orange,aroma,fruity,taste,beer"
5695,"taste,beer,color,citrus,medium"
5696,"taste,beer,color,citrus,medium"
5697,"beer,flavor,color,taste,malty"
5698,"taste,beer,color,citrus,medium"
5699,"taste,beer,color,citrus,medium"
5700,"beer,flavor,taste,aroma,color"
5701,"hop,medium,malt,flavor,chocolate"
5702,"hop,medium,malt,flavor,chocolate"
5703,"beer,flavor,taste,aroma,color"
5704,"taste,beer,color,citrus,medium"
5705,"hop,medium,malt,flavor,chocolate"
5706,"taste,beer,color,citrus,medium"
5707,"taste,beer,color,citrus,medium"
5708,"taste,beer,color,citrus,medium"
5709,"hop,medium,malt,flavor,chocolate"
5710,"hop,medium,malt,flavor,chocolate"
5711,"beer,taste,light,bottle,alcohol"
